ID	year	gen	plot_type	type	location	lane1	lane2	lane3	tech
2015.982	2015	8	HCCBC	BC	HCC	Texanus_31_34	Texanus_reseq_3	NA	GBS2
2015.984	2015	8	HCCBC	BC	HCC	Texanus_31_34	Texanus_reseq_3	NA	GBS2
2015.986	2015	8	HCCBC	BC	HCC	Texanus_31_34	Texanus_reseq_3	NA	GBS2
2015.990	2015	8	HCCBC	BC	HCC	Texanus_31_34	Texanus_reseq_3	NA	GBS2
2015.502	2015	8	KPCBC	BC	KPC	Texanus_31_34	Texanus_reseq_3	NA	GBS2
2015.504	2015	8	KPCBC	BC	KPC	Texanus_31_34	Texanus_reseq_3	NA	GBS2
2015.506	2015	8	KPCBC	BC	KPC	Texanus_31_34	Texanus_reseq_3	NA	GBS2
2015.508	2015	8	KPCBC	BC	KPC	Texanus_31_34	Texanus_reseq_3	NA	GBS2
2015.510	2015	8	KPCBC	BC	KPC	Texanus_31_34	Texanus_reseq_3	NA	GBS2
2015.512	2015	8	KPCBC	BC	KPC	Texanus_31_34	Texanus_reseq_3	NA	GBS2
2015.514	2015	8	KPCBC	BC	KPC	Texanus_31_34	Texanus_reseq_3	NA	GBS2
2015.518	2015	8	KPCBC	BC	KPC	Texanus_31_34	Texanus_reseq_3	NA	GBS2
2015.520	2015	8	KPCBC	BC	KPC	Texanus_31_34	Texanus_reseq_3	NA	GBS2
2015.522	2015	8	KPCBC	BC	KPC	Texanus_31_34	Texanus_reseq_3	NA	GBS2
2015.524	2015	8	KPCBC	BC	KPC	Texanus_31_34	Texanus_reseq_3	NA	GBS2
2015.526	2015	8	KPCBC	BC	KPC	Texanus_31_34	Texanus_reseq_3	NA	GBS2
2015.528	2015	8	KPCBC	BC	KPC	Texanus_31_34	Texanus_reseq_3	NA	GBS2
2015.530	2015	8	KPCBC	BC	KPC	Texanus_31_34	Texanus_reseq_3	NA	GBS2
2015.534	2015	8	KPCBC	BC	KPC	Texanus_31_34	Texanus_reseq_3	NA	GBS2
2015.536	2015	8	KPCBC	BC	KPC	Texanus_31_34	Texanus_reseq_3	NA	GBS2
2015.538	2015	8	KPCBC	BC	KPC	Texanus_31_34	Texanus_reseq_3	NA	GBS2
2015.540	2015	8	KPCBC	BC	KPC	Texanus_31_34	Texanus_reseq_3	NA	GBS2
2015.542	2015	8	KPCBC	BC	KPC	Texanus_31_34	Texanus_reseq_3	NA	GBS2
2015.544	2015	8	KPCBC	BC	KPC	Texanus_31_34	Texanus_reseq_3	NA	GBS2
2015.546	2015	8	KPCBC	BC	KPC	Texanus_31_34	Texanus_reseq_3	NA	GBS2
2015.548	2015	8	KPCBC	BC	KPC	Texanus_31_34	Texanus_reseq_3	NA	GBS2
2015.550	2015	8	KPCBC	BC	KPC	Texanus_31_34	Texanus_reseq_3	NA	GBS2
2015.552	2015	8	KPCBC	BC	KPC	Texanus_31_34	Texanus_reseq_3	NA	GBS2
2015.556	2015	8	KPCBC	BC	KPC	Texanus_31_34	Texanus_reseq_3	NA	GBS2
2015.558	2015	8	KPCBC	BC	KPC	Texanus_31_34	Texanus_reseq_3	NA	GBS2
2015.562	2015	8	KPCBC	BC	KPC	Texanus_31_34	Texanus_reseq_3	NA	GBS2
2015.564	2015	8	KPCBC	BC	KPC	Texanus_31_34	Texanus_reseq_3	NA	GBS2
2015.566	2015	8	KPCBC	BC	KPC	Texanus_31_34	Texanus_reseq_3	NA	GBS2
2015.568	2015	8	KPCBC	BC	KPC	Texanus_31_34	Texanus_reseq_3	NA	GBS2
2015.570	2015	8	KPCBC	BC	KPC	Texanus_31_34	Texanus_reseq_3	NA	GBS2
2015.572	2015	8	KPCBC	BC	KPC	Texanus_31_34	Texanus_reseq_3	NA	GBS2
2015.574	2015	8	KPCBC	BC	KPC	Texanus_31_34	Texanus_reseq_3	NA	GBS2
2015.576	2015	8	KPCBC	BC	KPC	Texanus_31_34	Texanus_reseq_3	NA	GBS2
2015.578	2015	8	KPCBC	BC	KPC	Texanus_31_34	Texanus_reseq_3	NA	GBS2
2015.580	2015	8	KPCBC	BC	KPC	Texanus_31_34	Texanus_reseq_3	NA	GBS2
2015.582	2015	8	KPCBC	BC	KPC	Texanus_31_34	Texanus_reseq_3	NA	GBS2
2015.584	2015	8	KPCBC	BC	KPC	Texanus_31_34	Texanus_reseq_3	NA	GBS2
2015.586	2015	8	KPCBC	BC	KPC	Texanus_31_34	Texanus_reseq_3	NA	GBS2
2015.588	2015	8	KPCBC	BC	KPC	Texanus_31_34	Texanus_reseq_3	NA	GBS2
2015.590	2015	8	KPCBC	BC	KPC	Texanus_31_34	Texanus_reseq_3	NA	GBS2
2015.592	2015	8	KPCBC	BC	KPC	Texanus_31_34	Texanus_reseq_3	NA	GBS2
2015.594	2015	8	KPCBC	BC	KPC	Texanus_31_34	Texanus_reseq_3	NA	GBS2
2015.596	2015	8	KPCBC	BC	KPC	Texanus_31_34	Texanus_reseq_3	NA	GBS2
2008.674	2008	1	KPCBC	BC	KPC	Texanus_31_34	Texanus_PC7	Texanus_reseq_3	both
2008.678	2008	1	KPCBC	BC	KPC	Texanus_31_34	Texanus_PC7	Texanus_reseq_3	both
2008.682	2008	1	KPCBC	BC	KPC	Texanus_31_34	Texanus_PC7	Texanus_reseq_3	both
2008.686	2008	1	KPCBC	BC	KPC	Texanus_31_34	Texanus_PC7	Texanus_reseq_3	both
2008.690	2008	1	KPCBC	BC	KPC	Texanus_31_34	Texanus_PC7	Texanus_reseq_3	both
2008.694	2008	1	KPCBC	BC	KPC	Texanus_31_34	Texanus_PC7	Texanus_reseq_3	both
2008.698	2008	1	KPCBC	BC	KPC	Texanus_31_34	Texanus_PC7	Texanus_reseq_3	both
2008.702	2008	1	KPCBC	BC	KPC	Texanus_31_34	Texanus_PC7	Texanus_reseq_3	both
2008.706	2008	1	KPCBC	BC	KPC	Texanus_31_34	Texanus_PC7	Texanus_reseq_3	both
2008.710	2008	1	KPCBC	BC	KPC	Texanus_31_34	Texanus_PC7	Texanus_reseq_3	both
2008.714	2008	1	KPCBC	BC	KPC	Texanus_31_34	Texanus_PC7	Texanus_reseq_3	both
2008.718	2008	1	KPCBC	BC	KPC	Texanus_31_34	Texanus_PC7	Texanus_reseq_3	both
2009.202	2009	2	KPCBC	BC	KPC	Texanus_31_34	Texanus_reseq_3	NA	GBS2
2009.206	2009	2	KPCBC	BC	KPC	Texanus_31_34	Texanus_PC8	Texanus_reseq_3	both
2009.212	2009	2	KPCBC	BC	KPC	Texanus_31_34	Texanus_PC8	Texanus_reseq_3	both
2009.213	2009	2	KPCBC	BC	KPC	Texanus_31_34	Texanus_PC8	Texanus_reseq_3	both
2009.243	2009	2	KPCBC	BC	KPC	Texanus_31_34	Texanus_PC8	Texanus_reseq_3	both
2009.244	2009	2	KPCBC	BC	KPC	Texanus_31_34	Texanus_PC8	Texanus_reseq_3	both
2009.249	2009	2	KPCBC	BC	KPC	Texanus_31_34	Texanus_PC8	Texanus_reseq_3	both
2009.259	2009	2	KPCBC	BC	KPC	Texanus_31_34	Texanus_PC8	Texanus_reseq_3	both
2009.271	2009	2	KPCBC	BC	KPC	Texanus_31_34	Texanus_PC8	Texanus_reseq_3	both
2009.275	2009	2	KPCBC	BC	KPC	Texanus_31_34	Texanus_PC8	Texanus_reseq_3	both
2009.287	2009	2	KPCBC	BC	KPC	Texanus_31_34	Texanus_PC8	Texanus_reseq_3	both
2009.295	2009	2	KPCBC	BC	KPC	Texanus_31_34	Texanus_PC8	Texanus_reseq_3	both
2011.602	2009	7.5	BFLBC	BC	BFL	Texanus_31_34	Texanus_PC5	Texanus_reseq_3	both
2011.613	2009	7.5	BFLBC	BC	BFL	Texanus_31_34	Texanus_PC5	Texanus_reseq_3	both
2011.615	2009	7.5	BFLBC	BC	BFL	Texanus_31_34	Texanus_PC6	Texanus_reseq_3	both
2011.616	2009	7.5	BFLBC	BC	BFL	Texanus_31_34	Texanus_PC6	Texanus_reseq_3	both
2011.618	2009	7.5	BFLBC	BC	BFL	Texanus_31_34	Texanus_PC5	Texanus_reseq_3	both
2011.623	2009	7.5	BFLBC	BC	BFL	Texanus_31_34	Texanus_PC5	Texanus_reseq_3	both
2011.631	2009	7.5	BFLBC	BC	BFL	Texanus_31_34	Texanus_PC6	Texanus_reseq_3	both
2011.632	2009	7.5	BFLBC	BC	BFL	Texanus_31_34	Texanus_PC5	Texanus_reseq_3	both
2011.633	2009	7.5	BFLBC	BC	BFL	Texanus_31_34	Texanus_PC5	Texanus_reseq_3	both
2011.642	2009	7.5	BFLBC	BC	BFL	Texanus_31_34	Texanus_PC6	Texanus_reseq_3	both
2011.643	2009	7.5	BFLBC	BC	BFL	Texanus_31_34	Texanus_PC6	Texanus_reseq_3	both
2011.645	2009	7.5	BFLBC	BC	BFL	Texanus_31_34	Texanus_PC5	Texanus_reseq_3	both
2011.658	2009	7.5	BFLBC	BC	BFL	Texanus_31_34	Texanus_PC5	Texanus_reseq_3	both
2011.660	2009	7.5	BFLBC	BC	BFL	Texanus_31_34	Texanus_PC6	Texanus_reseq_3	both
2011.661	2009	7.5	BFLBC	BC	BFL	Texanus_31_34	Texanus_PC6	Texanus_reseq_3	both
2011.662	2009	7.5	BFLBC	BC	BFL	Texanus_31_34	Texanus_PC6	Texanus_reseq_3	both
2011.670	2009	7.5	BFLBC	BC	BFL	Texanus_31_34	Texanus_PC5	Texanus_reseq_3	both
2011.677	2009	7.5	BFLBC	BC	BFL	Texanus_31_34	Texanus_PC5	Texanus_reseq_3	both
2011.686	2009	7.5	BFLBC	BC	BFL	Texanus_31_34	Texanus_PC6	Texanus_reseq_3	both
2011.693	2009	7.5	BFLBC	BC	BFL	Texanus_31_34	Texanus_PC5	Texanus_reseq_3	both
2011.719	2009	7.5	BFLBC	BC	BFL	Texanus_31_34	Texanus_PC5	Texanus_reseq_3	both
2011.729	2009	7.5	BFLBC	BC	BFL	Texanus_31_34	Texanus_PC6	Texanus_reseq_3	both
2011.737	2009	7.5	BFLBC	BC	BFL	Texanus_31_34	Texanus_PC6	Texanus_reseq_3	both
2011.762	2009	7.5	BFLBC	BC	BFL	Texanus_31_34	Texanus_PC6	Texanus_reseq_3	both
2011.401	2011	9	BFLBC	BC	BFL	Texanus_31_34	Texanus_PC7	Texanus_reseq_3	both
2011.404	2011	9	BFLBC	BC	BFL	Texanus_31_34	Texanus_PC7	Texanus_reseq_3	both
2011.408	2011	9	BFLBC	BC	BFL	Texanus_31_34	Texanus_PC7	Texanus_reseq_3	both
2011.412	2011	9	BFLBC	BC	BFL	Texanus_31_34	Texanus_PC7	Texanus_reseq_3	both
2011.416	2011	9	BFLBC	BC	BFL	Texanus_31_34	Texanus_PC7	Texanus_reseq_3	both
2011.420	2011	9	BFLBC	BC	BFL	Texanus_31_34	Texanus_PC7	Texanus_reseq_3	both
2011.424	2011	9	BFLBC	BC	BFL	Texanus_31_34	Texanus_PC7	Texanus_reseq_3	both
2011.428	2011	9	BFLBC	BC	BFL	Texanus_31_34	Texanus_PC7	Texanus_reseq_3	both
2011.432	2011	9	BFLBC	BC	BFL	Texanus_31_34	Texanus_PC7	Texanus_reseq_3	both
2011.436	2011	9	BFLBC	BC	BFL	Texanus_31_34	Texanus_PC7	Texanus_reseq_3	both
2011.440	2011	9	BFLBC	BC	BFL	Texanus_31_34	Texanus_PC7	Texanus_reseq_3	both
2011.444	2011	9	BFLBC	BC	BFL	Texanus_31_34	Texanus_PC7	Texanus_reseq_3	both
2011.448	2011	9	BFLBC	BC	BFL	Texanus_31_34	Texanus_PC7	Texanus_reseq_3	both
2011.452	2011	9	BFLBC	BC	BFL	Texanus_31_34	Texanus_PC7	Texanus_reseq_3	both
2011.456	2011	9	BFLBC	BC	BFL	Texanus_31_34	Texanus_PC7	Texanus_reseq_3	both
2011.460	2011	9	BFLBC	BC	BFL	Texanus_31_34	Texanus_PC7	Texanus_reseq_3	both
2011.464	2011	9	BFLBC	BC	BFL	Texanus_31_34	Texanus_PC7	Texanus_reseq_3	both
2011.468	2011	9	BFLBC	BC	BFL	Texanus_31_34	Texanus_PC7	Texanus_reseq_3	both
2011.472	2011	9	BFLBC	BC	BFL	Texanus_31_34	Texanus_PC7	Texanus_reseq_3	both
2011.476	2011	9	BFLBC	BC	BFL	Texanus_31_34	Texanus_PC7	Texanus_reseq_3	both
2011.480	2011	9	BFLBC	BC	BFL	Texanus_31_34	Texanus_PC7	Texanus_reseq_3	both
2011.484	2011	9	BFLBC	BC	BFL	Texanus_31_34	Texanus_PC7	Texanus_reseq_3	both
2011.488	2011	9	BFLBC	BC	BFL	Texanus_31_34	Texanus_PC7	Texanus_reseq_3	both
2011.492	2011	9	BFLBC	BC	BFL	Texanus_31_34	Texanus_PC7	Texanus_reseq_3	both
2011.601	2009	7.5	LBJBC	BC	LBJ	Texanus_31_34	Texanus_PC5	Texanus_reseq_3	both
2011.603	2009	7.5	LBJBC	BC	LBJ	Texanus_31_34	Texanus_PC5	Texanus_reseq_3	both
2011.604	2009	7.5	LBJBC	BC	LBJ	Texanus_31_34	Texanus_PC5	Texanus_reseq_3	both
2011.614	2009	7.5	LBJBC	BC	LBJ	Texanus_31_34	Texanus_PC5	Texanus_reseq_3	both
2011.617	2009	7.5	LBJBC	BC	LBJ	Texanus_31_34	Texanus_reseq_3	NA	GBS2
2011.622	2009	7.5	LBJBC	BC	LBJ	Texanus_31_34	Texanus_PC5	Texanus_reseq_3	both
2011.625	2009	7.5	LBJBC	BC	LBJ	Texanus_31_34	Texanus_PC5	Texanus_reseq_3	both
2011.628	2009	7.5	LBJBC	BC	LBJ	Texanus_31_34	Texanus_PC5	Texanus_reseq_3	both
2011.629	2009	7.5	LBJBC	BC	LBJ	Texanus_31_34	Texanus_PC6	Texanus_reseq_3	both
2011.634	2009	7.5	LBJBC	BC	LBJ	Texanus_31_34	Texanus_PC5	Texanus_reseq_3	both
2011.635	2009	7.5	LBJBC	BC	LBJ	Texanus_31_34	Texanus_PC5	Texanus_reseq_3	both
2011.640	2009	7.5	LBJBC	BC	LBJ	Texanus_31_34	Texanus_PC5	Texanus_reseq_3	both
2011.644	2009	7.5	LBJBC	BC	LBJ	Texanus_31_34	Texanus_PC6	Texanus_reseq_3	both
2011.646	2009	7.5	LBJBC	BC	LBJ	Texanus_31_34	Texanus_PC5	Texanus_reseq_3	both
2011.652	2009	7.5	LBJBC	BC	LBJ	Texanus_31_34	Texanus_PC5	Texanus_reseq_3	both
2011.654	2009	7.5	LBJBC	BC	LBJ	Texanus_31_34	Texanus_PC5	Texanus_reseq_3	both
2011.665	2009	7.5	LBJBC	BC	LBJ	Texanus_31_34	Texanus_PC5	Texanus_reseq_3	both
2011.666	2009	7.5	LBJBC	BC	LBJ	Texanus_31_34	Texanus_reseq_3	NA	GBS2
2011.671	2009	7.5	LBJBC	BC	LBJ	Texanus_31_34	Texanus_PC5	Texanus_reseq_3	both
2011.678	2009	7.5	LBJBC	BC	LBJ	Texanus_31_34	Texanus_PC6	Texanus_reseq_3	both
2011.682	2009	7.5	LBJBC	BC	LBJ	Texanus_31_34	Texanus_PC6	Texanus_reseq_3	both
2011.692	2009	7.5	LBJBC	BC	LBJ	Texanus_31_34	Texanus_PC5	Texanus_reseq_3	both
2011.695	2009	7.5	LBJBC	BC	LBJ	Texanus_31_34	Texanus_PC5	Texanus_reseq_3	both
2016.102	2016	14	BFLBC	BC	BFL	Texanus_36	NA	NA	GBS2
2016.104	2016	14	BFLBC	BC	BFL	Texanus_36	NA	NA	GBS2
2016.106	2016	14	BFLBC	BC	BFL	Texanus_36	NA	NA	GBS2
2016.108	2016	14	BFLBC	BC	BFL	Texanus_36	NA	NA	GBS2
2016.110	2016	14	BFLBC	BC	BFL	Texanus_36	NA	NA	GBS2
2016.112	2016	14	BFLBC	BC	BFL	Texanus_36	NA	NA	GBS2
2016.114	2016	14	BFLBC	BC	BFL	Texanus_36	NA	NA	GBS2
2016.116	2016	14	BFLBC	BC	BFL	Texanus_36	NA	NA	GBS2
2016.118	2016	14	BFLBC	BC	BFL	Texanus_36	NA	NA	GBS2
2016.120	2016	14	BFLBC	BC	BFL	Texanus_36	NA	NA	GBS2
2016.124	2016	14	BFLBC	BC	BFL	Texanus_36	NA	NA	GBS2
2016.126	2016	14	BFLBC	BC	BFL	Texanus_36	NA	NA	GBS2
2016.128	2016	14	BFLBC	BC	BFL	Texanus_36	NA	NA	GBS2
2016.132	2016	14	BFLBC	BC	BFL	Texanus_36	NA	NA	GBS2
2016.134	2016	14	BFLBC	BC	BFL	Texanus_36	NA	NA	GBS2
2016.136	2016	14	BFLBC	BC	BFL	Texanus_36	NA	NA	GBS2
2016.138	2016	14	BFLBC	BC	BFL	Texanus_36	NA	NA	GBS2
2016.140	2016	14	BFLBC	BC	BFL	Texanus_36	NA	NA	GBS2
2016.142	2016	14	BFLBC	BC	BFL	Texanus_36	NA	NA	GBS2
2016.144	2016	14	BFLBC	BC	BFL	Texanus_36	NA	NA	GBS2
2016.146	2016	14	BFLBC	BC	BFL	Texanus_36	NA	NA	GBS2
2016.148	2016	14	BFLBC	BC	BFL	Texanus_36	NA	NA	GBS2
2016.150	2016	14	BFLBC	BC	BFL	Texanus_36	NA	NA	GBS2
2016.152	2016	14	BFLBC	BC	BFL	Texanus_36	NA	NA	GBS2
2016.154	2016	14	BFLBC	BC	BFL	Texanus_36	NA	NA	GBS2
2016.156	2016	14	BFLBC	BC	BFL	Texanus_36	NA	NA	GBS2
2016.158	2016	14	BFLBC	BC	BFL	Texanus_36	NA	NA	GBS2
2016.160	2016	14	BFLBC	BC	BFL	Texanus_36	NA	NA	GBS2
2016.162	2016	14	BFLBC	BC	BFL	Texanus_36	NA	NA	GBS2
2016.164	2016	14	BFLBC	BC	BFL	Texanus_36	NA	NA	GBS2
2016.166	2016	14	BFLBC	BC	BFL	Texanus_36	NA	NA	GBS2
2016.168	2016	14	BFLBC	BC	BFL	Texanus_36	NA	NA	GBS2
2016.170	2016	14	BFLBC	BC	BFL	Texanus_36	NA	NA	GBS2
2016.172	2016	14	BFLBC	BC	BFL	Texanus_36	NA	NA	GBS2
2016.174	2016	14	BFLBC	BC	BFL	Texanus_36	NA	NA	GBS2
2016.176	2016	14	BFLBC	BC	BFL	Texanus_36	NA	NA	GBS2
2016.178	2016	14	BFLBC	BC	BFL	Texanus_36	NA	NA	GBS2
2016.180	2016	14	BFLBC	BC	BFL	Texanus_36	NA	NA	GBS2
2016.182	2016	14	BFLBC	BC	BFL	Texanus_36	NA	NA	GBS2
2016.184	2016	14	BFLBC	BC	BFL	Texanus_36	NA	NA	GBS2
2016.186	2016	14	BFLBC	BC	BFL	Texanus_36	NA	NA	GBS2
2016.188	2016	14	BFLBC	BC	BFL	Texanus_36	NA	NA	GBS2
2016.190	2016	14	BFLBC	BC	BFL	Texanus_36	NA	NA	GBS2
2016.192	2016	14	BFLBC	BC	BFL	Texanus_36	NA	NA	GBS2
2016.194	2016	14	BFLBC	BC	BFL	Texanus_36	NA	NA	GBS2
2016.196	2016	14	BFLBC	BC	BFL	Texanus_36	NA	NA	GBS2
2016.306	2016	9	HCCBC	BC	HCC	Texanus_36	NA	NA	GBS2
2016.308	2016	9	HCCBC	BC	HCC	Texanus_36	NA	NA	GBS2
2016.310	2016	9	HCCBC	BC	HCC	Texanus_36	NA	NA	GBS2
2016.312	2016	9	HCCBC	BC	HCC	Texanus_36	NA	NA	GBS2
2016.314	2016	9	HCCBC	BC	HCC	Texanus_36	NA	NA	GBS2
2016.316	2016	9	HCCBC	BC	HCC	Texanus_36	NA	NA	GBS2
2016.318	2016	9	HCCBC	BC	HCC	Texanus_36	NA	NA	GBS2
2016.320	2016	9	HCCBC	BC	HCC	Texanus_36	NA	NA	GBS2
2016.322	2016	9	HCCBC	BC	HCC	Texanus_36	NA	NA	GBS2
2016.324	2016	9	HCCBC	BC	HCC	Texanus_36	NA	NA	GBS2
2016.326	2016	9	HCCBC	BC	HCC	Texanus_36	NA	NA	GBS2
2016.328	2016	9	HCCBC	BC	HCC	Texanus_36	NA	NA	GBS2
2016.330	2016	9	HCCBC	BC	HCC	Texanus_36	NA	NA	GBS2
2016.332	2016	9	HCCBC	BC	HCC	Texanus_36	NA	NA	GBS2
2016.334	2016	9	HCCBC	BC	HCC	Texanus_36	NA	NA	GBS2
2016.336	2016	9	HCCBC	BC	HCC	Texanus_36	NA	NA	GBS2
2016.338	2016	9	HCCBC	BC	HCC	Texanus_36	NA	NA	GBS2
2016.340	2016	9	HCCBC	BC	HCC	Texanus_36	NA	NA	GBS2
2016.342	2016	9	HCCBC	BC	HCC	Texanus_36	NA	NA	GBS2
2016.344	2016	9	HCCBC	BC	HCC	Texanus_36	NA	NA	GBS2
2016.346	2016	9	HCCBC	BC	HCC	Texanus_36	NA	NA	GBS2
2016.348	2016	9	HCCBC	BC	HCC	Texanus_36	NA	NA	GBS2
2016.350	2016	9	HCCBC	BC	HCC	Texanus_36	NA	NA	GBS2
2016.352	2016	9	HCCBC	BC	HCC	Texanus_36	NA	NA	GBS2
2016.354	2016	9	HCCBC	BC	HCC	Texanus_36	NA	NA	GBS2
2016.356	2016	9	HCCBC	BC	HCC	Texanus_36	NA	NA	GBS2
2016.358	2016	9	HCCBC	BC	HCC	Texanus_36	NA	NA	GBS2
2016.360	2016	9	HCCBC	BC	HCC	Texanus_36	NA	NA	GBS2
2016.362	2016	9	HCCBC	BC	HCC	Texanus_36	NA	NA	GBS2
2016.364	2016	9	HCCBC	BC	HCC	Texanus_36	NA	NA	GBS2
2016.366	2016	9	HCCBC	BC	HCC	Texanus_36	NA	NA	GBS2
2016.368	2016	9	HCCBC	BC	HCC	Texanus_36	NA	NA	GBS2
2016.370	2016	9	HCCBC	BC	HCC	Texanus_36	NA	NA	GBS2
2016.372	2016	9	HCCBC	BC	HCC	Texanus_36	NA	NA	GBS2
2016.374	2016	9	HCCBC	BC	HCC	Texanus_36	NA	NA	GBS2
2016.376	2016	9	HCCBC	BC	HCC	Texanus_36	NA	NA	GBS2
2016.378	2016	9	HCCBC	BC	HCC	Texanus_36	NA	NA	GBS2
2016.380	2016	9	HCCBC	BC	HCC	Texanus_36	NA	NA	GBS2
2016.382	2016	9	HCCBC	BC	HCC	Texanus_36	NA	NA	GBS2
2016.384	2016	9	HCCBC	BC	HCC	Texanus_36	NA	NA	GBS2
2016.386	2016	9	HCCBC	BC	HCC	Texanus_36	NA	NA	GBS2
2016.388	2016	9	HCCBC	BC	HCC	Texanus_36	NA	NA	GBS2
2016.390	2016	9	HCCBC	BC	HCC	Texanus_36	NA	NA	GBS2
2016.394	2016	9	HCCBC	BC	HCC	Texanus_36	NA	NA	GBS2
2016.396	2016	9	HCCBC	BC	HCC	Texanus_36	NA	NA	GBS2
2006.052	2006	4	BFLBC	BC	BFL	Texanus_PC2	Texanus_reseq_2	NA	both
2006.084	2006	4	BFLBC	BC	BFL	Texanus_PC2	Texanus_reseq_2	NA	both
2008.028	2008	6	BFLBC	BC	BFL	Texanus_PC2	Texanus_reseq_2	NA	both
2008.032	2008	6	BFLBC	BC	BFL	Texanus_PC2	Texanus_reseq_2	NA	both
2006.120	2006	4	LBJBC	BC	LBJ	Texanus_PC2	Texanus_reseq_2	NA	both
2006.160	2006	4	LBJBC	BC	LBJ	Texanus_PC2	Texanus_reseq_2	NA	both
2006.208	2006	4	LBJBC	BC	LBJ	Texanus_PC2	Texanus_reseq_2	NA	both
2008.160	2008	6	LBJBC	BC	LBJ	Texanus_PC2	Texanus_reseq_2	NA	both
2010.076	2010	3	HCCBC	BC	HCC	Texanus_PC2	Texanus_reseq_1	NA	both
2011.688	2009	7.5	LBJBC	BC	LBJ	Texanus_PC5	NA	NA	GBS1
2006.001	2006	4	BFLBC	BC	BFL	Texanus_PC6	Texanus_reseq_2	NA	both
2006.004	2006	4	BFLBC	BC	BFL	Texanus_PC6	Texanus_reseq_2	NA	both
2006.008	2006	4	BFLBC	BC	BFL	Texanus_PC6	Texanus_reseq_2	NA	both
2006.012	2006	4	BFLBC	BC	BFL	Texanus_PC6	NA	NA	GBS1
2006.016	2006	4	BFLBC	BC	BFL	Texanus_PC6	Texanus_reseq_2	NA	both
2006.020	2006	4	BFLBC	BC	BFL	Texanus_PC6	Texanus_reseq_2	NA	both
2006.024	2006	4	BFLBC	BC	BFL	Texanus_PC6	Texanus_reseq_2	NA	both
2006.028	2006	4	BFLBC	BC	BFL	Texanus_PC6	Texanus_reseq_2	NA	both
2006.032	2006	4	BFLBC	BC	BFL	Texanus_PC6	Texanus_reseq_2	NA	both
2006.036	2006	4	BFLBC	BC	BFL	Texanus_PC6	Texanus_reseq_2	NA	both
2006.040	2006	4	BFLBC	BC	BFL	Texanus_PC6	Texanus_reseq_2	NA	both
2006.044	2006	4	BFLBC	BC	BFL	Texanus_PC6	Texanus_reseq_2	NA	both
2006.048	2006	4	BFLBC	BC	BFL	Texanus_PC6	Texanus_reseq_2	NA	both
2006.056	2006	4	BFLBC	BC	BFL	Texanus_PC6	Texanus_reseq_2	NA	both
2006.060	2006	4	BFLBC	BC	BFL	Texanus_PC6	Texanus_reseq_2	NA	both
2006.064	2006	4	BFLBC	BC	BFL	Texanus_PC6	Texanus_reseq_2	NA	both
2006.068	2006	4	BFLBC	BC	BFL	Texanus_PC6	Texanus_reseq_2	NA	both
2006.072	2006	4	BFLBC	BC	BFL	Texanus_PC6	Texanus_reseq_2	NA	both
2006.076	2006	4	BFLBC	BC	BFL	Texanus_PC6	Texanus_reseq_2	NA	both
2006.080	2006	4	BFLBC	BC	BFL	Texanus_PC6	Texanus_reseq_2	NA	both
2006.088	2006	4	BFLBC	BC	BFL	Texanus_PC6	Texanus_reseq_2	NA	both
2006.092	2006	4	BFLBC	BC	BFL	Texanus_PC6	Texanus_reseq_2	NA	both
2008.001	2008	6	BFLBC	BC	BFL	Texanus_PC6	NA	NA	GBS1
2008.004	2008	6	BFLBC	BC	BFL	Texanus_PC6	Texanus_reseq_2	NA	both
2008.008	2008	6	BFLBC	BC	BFL	Texanus_PC6	Texanus_reseq_2	NA	both
2008.012	2008	6	BFLBC	BC	BFL	Texanus_PC6	NA	NA	GBS1
2008.016	2008	6	BFLBC	BC	BFL	Texanus_PC6	Texanus_reseq_2	NA	both
2008.020	2008	6	BFLBC	BC	BFL	Texanus_PC6	Texanus_reseq_2	NA	both
2008.024	2008	6	BFLBC	BC	BFL	Texanus_PC6	Texanus_reseq_2	NA	both
2008.036	2008	6	BFLBC	BC	BFL	Texanus_PC6	Texanus_reseq_2	NA	both
2008.040	2008	6	BFLBC	BC	BFL	Texanus_PC6	Texanus_reseq_2	NA	both
2008.044	2008	6	BFLBC	BC	BFL	Texanus_PC6	Texanus_reseq_2	NA	both
2008.048	2008	6	BFLBC	BC	BFL	Texanus_PC6	Texanus_reseq_2	NA	both
2008.052	2008	6	BFLBC	BC	BFL	Texanus_PC6	Texanus_reseq_2	NA	both
2008.056	2008	6	BFLBC	BC	BFL	Texanus_PC6	Texanus_reseq_2	NA	both
2006.116	2006	4	LBJBC	BC	LBJ	Texanus_PC6	Texanus_reseq_2	NA	both
2006.124	2006	4	LBJBC	BC	LBJ	Texanus_PC6	Texanus_reseq_2	NA	both
2006.128	2006	4	LBJBC	BC	LBJ	Texanus_PC6	Texanus_reseq_2	NA	both
2006.132	2006	4	LBJBC	BC	LBJ	Texanus_PC6	Texanus_reseq_2	NA	both
2006.136	2006	4	LBJBC	BC	LBJ	Texanus_PC6	Texanus_reseq_2	NA	both
2006.140	2006	4	LBJBC	BC	LBJ	Texanus_PC6	Texanus_reseq_2	NA	both
2006.144	2006	4	LBJBC	BC	LBJ	Texanus_PC6	Texanus_reseq_2	NA	both
2006.148	2006	4	LBJBC	BC	LBJ	Texanus_PC6	Texanus_reseq_2	NA	both
